Unnamed: 0,carat,cut,color,clarity,depth,table,price,x,y,z
14293,1.23,Premium,G,VS1,62.2,58.0,5786,6.78,6.74,4.27
29440,0.32,Very Good,F,VVS2,63.8,55.0,701,4.33,4.39,2.78
27749,2.0,Very Good,G,SI1,63.5,56.0,18818,7.9,7.97,5.04
6223,1.0,Good,E,SI2,60.5,61.0,4004,6.31,6.38,3.84
46618,0.51,Ideal,D,VS2,61.9,56.0,1787,5.11,5.14,3.17
9273,1.01,Good,E,SI1,64.5,56.0,4563,6.24,6.29,4.04
49168,0.71,Premium,F,SI2,62.6,59.0,2072,5.64,5.6,3.52
27956,0.27,Ideal,I,VS1,61.9,54.0,432,4.15,4.18,2.58
49873,0.71,Ideal,H,VS1,61.6,57.0,2175,5.74,5.79,3.55
31813,0.43,Good,D,SI1,63.4,55.0,774,4.78,4.84,3.05
33848,0.3,Premium,E,VS2,61.7,61.0,844,4.31,4.28,2.65
20960,1.5,Good,D,SI2,60.2,65.0,9173,7.37,7.34,4.43
36763,0.35,Ideal,F,VVS2,62.1,56.0,956,4.56,4.52,2.82
18553,1.24,Good,E,SI1,63.5,55.0,7563,6.82,6.86,4.35
14857,1.0,Good,E,VS2,63.3,59.0,5984,6.29,6.34,4.0
39699,0.4,Ideal,H,VVS1,62.3,54.0,1088,4.77,4.74,2.96
28356,0.34,Ideal,H,VVS2,61.2,56.0,667,4.51,4.54,2.77
17983,1.2,Premium,E,SI1,60.9,57.0,7274,6.86,6.8,4.16
45725,0.6,Premium,E,SI1,60.0,57.0,1698,5.52,5.48,3.3
51944,0.7,Premium,F,SI1,61.6,58.0,2441,5.7,5.73,3.52
49829,0.56,Premium,G,VVS1,59.7,59.0,2167,5.41,5.35,3.21
11835,1.21,Premium,J,VS2,61.9,59.0,5096,6.84,6.77,4.21
11085,0.81,Ideal,F,VVS2,62.2,53.9,4926,5.97,6.01,3.72
47216,0.5,Premium,H,VVS1,62.5,58.0,1838,5.1,5.05,3.17
29871,0.3,Very Good,D,VS2,62.5,58.0,710,4.26,4.29,2.67
44117,0.54,Very Good,E,SI1,59.6,62.0,1559,5.31,5.36,3.18
13749,1.04,Good,D,SI1,63.7,58.0,5605,6.39,6.43,4.08
22586,1.35,Ideal,H,VVS1,61.9,57.0,10639,7.06,7.09,4.38
2344,0.75,Ideal,G,SI1,61.8,55.0,3171,5.81,5.84,3.6
39048,0.41,Very Good,E,VVS1,59.8,62.0,1057,4.79,4.84,2.88
44423,0.75,Premium,J,SI2,62.9,56.0,1588,5.76,5.72,3.61
10077,0.31,Very Good,F,VS1,61.8,58.0,592,4.29,4.35,2.67
49636,0.32,Very Good,I,SI1,63.5,57.0,540,4.33,4.3,2.74
7222,0.89,Ideal,D,SI2,60.8,56.0,4192,6.22,6.25,3.79
25968,1.5,Premium,F,VS1,62.3,58.0,15153,7.28,7.33,4.55
35629,0.3,Premium,H,VS2,62.2,59.0,473,4.28,4.31,2.67
412,0.34,Ideal,I,VS1,62.0,56.0,555,4.5,4.53,2.8
19749,1.5,Premium,E,SI2,62.7,59.0,8316,7.3,7.22,4.55
50619,0.31,Ideal,J,VS2,62.1,53.6,400,4.36,4.39,2.72
11165,1.14,Premium,H,SI1,62.5,58.0,4948,6.71,6.67,4.18
21201,1.94,Very Good,I,SI2,63.1,59.0,9344,8.01,7.89,5.02
30368,0.36,Ideal,I,VS1,62.1,57.0,729,4.58,4.54,2.83
32975,0.37,Ideal,E,VS2,62.6,56.0,811,4.56,4.61,2.87
53235,0.77,Ideal,F,SI1,61.9,57.0,2642,5.88,5.91,3.65
34250,0.38,Ideal,G,SI1,62.4,57.0,855,4.65,4.62,2.89
31170,0.41,Premium,E,SI1,62.4,58.0,755,4.75,4.77,2.97
14322,1.51,Fair,J,SI2,65.1,59.0,5801,7.13,7.09,4.63
42918,0.53,Good,F,SI1,63.8,58.0,1363,5.17,5.12,3.28
7990,1.16,Premium,J,SI1,62.2,58.0,4326,6.75,6.68,4.18
38457,0.36,Ideal,G,IF,62.2,53.0,1029,4.59,4.61,2.86
36789,0.34,Ideal,E,VS2,62.2,55.0,956,4.49,4.48,2.79
37349,0.4,Premium,G,VVS2,62.0,58.0,982,4.68,4.74,2.92
51774,0.73,Premium,E,SI2,60.8,60.0,2409,5.87,5.78,3.54
46265,0.54,Ideal,E,VS2,61.0,56.0,1754,5.25,5.28,3.21
930,0.88,Fair,F,SI1,56.6,65.0,2882,6.39,6.32,3.6
39189,0.35,Ideal,D,VS2,61.8,56.0,1063,4.55,4.51,2.8
25829,1.41,Good,E,VVS2,59.9,61.0,14853,7.21,7.37,4.37
27419,2.04,Good,H,SI1,58.4,60.0,18026,8.31,8.36,4.87
11052,0.28,Very Good,E,VVS2,63.6,56.0,596,4.13,4.17,2.64
7569,1.04,Premium,I,SI1,62.5,62.0,4252,6.45,6.39,4.01
27778,0.32,Ideal,H,VS2,62.0,57.0,648,4.39,4.35,2.71
42351,0.39,Ideal,E,VVS2,61.6,56.0,1300,4.69,4.73,2.9
13176,1.04,Very Good,H,VS2,60.9,58.0,5447,6.5,6.6,3.99
36225,0.36,Premium,E,VS1,61.5,59.0,933,4.6,4.57,2.82
53047,0.71,Ideal,I,VVS1,61.4,56.0,2606,5.73,5.76,3.53
15289,1.21,Ideal,I,VS2,62.0,60.0,6135,6.77,6.84,4.22
39746,0.53,Ideal,G,SI2,62.4,56.0,1093,5.18,5.14,3.22
38000,0.43,Ideal,G,VS1,61.1,56.0,1008,4.9,4.86,2.98
49920,0.7,Very Good,G,SI1,63.3,61.0,2184,5.6,5.55,3.53
6497,0.9,Very Good,E,VS2,61.1,63.0,4062,6.2,6.17,3.78
42503,0.46,Very Good,D,VS2,61.2,57.0,1321,4.96,5.0,3.05
20017,0.3,Very Good,H,SI1,60.8,61.0,421,4.25,4.3,2.6
14862,1.01,Good,D,VS2,60.1,64.0,5986,6.36,6.32,3.81
35898,0.32,Ideal,G,IF,61.2,55.0,918,4.41,4.44,2.71
10541,1.0,Ideal,E,SI2,62.2,52.0,4808,6.42,6.47,4.01
24105,2.01,Good,J,SI1,63.6,59.0,12257,7.96,8.01,5.08
25972,1.51,Premium,G,VVS2,60.9,58.0,15164,7.38,7.42,4.51
39502,0.48,Very Good,J,SI2,62.3,63.0,1080,5.02,4.96,3.11
33195,0.3,Premium,H,VVS1,61.1,61.0,819,4.3,4.27,2.62
4921,1.21,Good,E,I1,63.3,63.0,3726,6.67,6.72,4.24
34226,0.4,Good,I,VS2,63.8,54.0,855,4.72,4.68,3.0
26085,1.62,Ideal,G,VS2,61.7,54.0,15318,7.57,7.58,4.68
33053,0.3,Ideal,F,VVS1,62.1,54.0,814,4.32,4.35,2.69
47617,0.55,Ideal,F,VS1,62.0,55.0,1881,5.26,5.29,3.27
7072,0.33,Ideal,I,VVS2,62.4,57.0,579,4.41,4.44,2.76
8141,0.9,Premium,H,VVS2,60.3,61.0,4355,6.25,6.22,3.76
40394,0.4,Very Good,D,VVS2,60.8,56.0,1133,4.78,4.82,2.92
11302,1.04,Premium,H,SI1,62.6,59.0,4980,6.47,6.43,4.04
23568,2.09,Good,J,VS2,57.2,64.0,11576,8.51,8.46,4.85
43423,0.57,Premium,H,VS2,60.1,61.0,1414,5.4,5.29,3.21
8854,1.0,Fair,E,VS2,66.4,51.0,4480,6.31,6.22,4.16
23647,1.67,Ideal,H,SI1,61.6,55.0,11678,7.68,7.62,4.71
28862,0.31,Ideal,G,VS2,61.1,55.0,684,4.39,4.41,2.69
47659,0.23,Very Good,E,VVS2,60.9,60.0,530,3.96,3.99,2.42
8106,1.15,Premium,I,SI2,62.6,57.0,4347,6.73,6.69,4.2
2187,0.8,Ideal,F,SI1,61.0,56.0,3137,5.98,6.05,3.67
8808,1.31,Premium,J,SI1,60.7,58.0,4475,7.11,7.06,4.3
5179,0.9,Premium,G,SI1,62.9,58.0,3774,6.11,6.02,3.82
47374,0.57,Ideal,F,VS2,61.7,57.0,1847,5.36,5.33,3.3
47851,0.77,Good,J,SI1,63.3,57.0,1909,5.79,5.84,3.68
15103,1.05,Premium,G,VS2,61.8,58.0,6070,6.52,6.59,4.05
49314,0.34,Ideal,G,SI1,61.8,54.0,540,4.48,4.51,2.78
53679,0.56,Ideal,E,VVS2,61.7,56.0,2712,5.31,5.33,3.28
4157,0.85,Ideal,I,VS1,61.9,56.0,3548,6.08,6.1,3.77
39212,0.52,Ideal,H,SI2,61.0,55.0,1065,5.22,5.19,3.18
4991,1.06,Premium,J,SI2,61.3,60.0,3740,6.59,6.52,4.02
19815,1.2,Good,E,VS2,63.6,57.0,8380,6.74,6.68,4.27
9486,1.01,Premium,G,SI1,62.8,59.0,4605,6.43,6.34,4.01
51104,0.72,Very Good,I,VS2,63.3,55.0,2337,5.7,5.74,3.62
3616,0.77,Very Good,D,VS2,63.1,57.0,3428,5.86,5.83,3.69
18443,1.02,Very Good,E,VS1,61.0,58.0,7503,6.46,6.52,3.96
31471,0.34,Premium,H,VS1,62.1,58.0,765,4.49,4.46,2.78
27368,0.28,Premium,E,VVS1,61.3,60.0,646,4.18,4.21,2.57
30530,0.38,Premium,D,SI1,60.7,60.0,733,4.63,4.69,2.83
35307,0.3,Ideal,I,VS1,62.5,54.0,473,4.29,4.32,2.69
11117,1.13,Premium,E,SI2,61.4,59.0,4936,6.78,6.7,4.14
51080,0.72,Good,G,SI2,63.7,59.0,2333,5.74,5.65,3.63
6649,0.9,Very Good,E,SI1,63.1,61.0,4092,6.18,6.14,3.89
10858,1.11,Fair,E,SI2,64.7,61.0,4873,6.42,6.39,4.14
35495,0.41,Good,F,SI1,63.7,58.0,904,4.74,4.71,3.01
22610,1.7,Ideal,I,VS2,61.1,57.0,10662,7.7,7.66,4.69
1451,0.71,Very Good,G,VVS2,60.8,58.0,2977,5.75,5.77,3.5
21340,1.52,Ideal,I,VS1,61.4,57.0,9483,7.42,7.38,4.54
20217,1.5,Premium,D,SI2,61.9,58.0,8649,7.34,7.27,4.52
18938,1.22,Ideal,G,VS2,62.0,55.0,7783,6.83,6.87,4.25
29905,0.41,Ideal,F,SI1,61.8,56.0,711,4.75,4.79,2.95
52739,0.73,Ideal,E,SI2,60.9,57.0,2559,5.8,5.83,3.54
41760,0.43,Very Good,E,VVS2,60.8,57.0,1245,4.89,4.92,2.98
22530,1.51,Premium,E,SI2,60.6,59.0,10570,7.47,7.41,4.51
41694,0.63,Good,F,SI2,64.2,56.0,1240,5.4,5.34,3.45
42947,0.3,Very Good,F,SI2,63.4,56.0,506,4.29,4.26,2.71
24131,1.59,Very Good,H,VVS2,63.0,58.0,12297,7.43,7.48,4.7
44339,0.24,Very Good,D,VVS2,59.5,62.0,521,4.04,4.06,2.41
46903,0.56,Ideal,D,SI1,62.3,56.0,1814,5.33,5.26,3.3
28244,0.33,Very Good,F,VS2,61.9,57.0,666,4.42,4.44,2.74
25661,2.02,Premium,H,SI1,62.2,59.0,14574,8.09,8.05,5.02
14837,1.01,Very Good,F,SI1,61.3,60.0,5975,6.39,6.43,3.93
23957,1.44,Ideal,G,VS1,62.6,57.0,12093,7.21,7.19,4.51
26559,1.63,Ideal,G,VS1,61.5,57.0,16241,7.58,7.6,4.67
41991,0.43,Premium,G,VVS1,62.3,59.0,1264,4.83,4.77,2.99
31074,0.33,Premium,G,VVS2,59.5,60.0,752,4.52,4.55,2.7
22195,1.21,Ideal,G,VVS1,60.2,57.0,10232,7.02,6.94,4.2
1056,0.25,Premium,E,VS1,60.7,59.0,558,4.13,4.11,2.5
31248,0.37,Premium,E,VS2,60.2,58.0,757,4.65,4.68,2.81
39540,0.4,Premium,F,VS2,62.1,58.0,1080,4.76,4.71,2.94
42916,0.53,Good,G,SI1,63.8,56.0,1363,5.18,5.14,3.29
41773,0.45,Good,G,VS1,60.7,60.4,1246,4.94,4.98,3.01
31189,0.32,Very Good,D,SI1,63.3,57.0,756,4.39,4.36,2.77
26579,2.02,Ideal,F,SI2,61.3,57.0,16290,8.11,8.16,4.99
24518,1.58,Very Good,D,SI1,62.4,60.0,12799,7.41,7.44,4.63
40513,0.55,Very Good,E,SI2,59.6,57.0,1145,5.34,5.39,3.2
33729,0.37,Ideal,F,VVS2,60.7,57.0,839,4.67,4.69,2.84
12470,1.2,Very Good,G,SI2,62.5,57.0,5250,6.73,6.84,4.24
44067,0.54,Very Good,F,VS2,58.2,60.0,1551,5.34,5.39,3.12
20411,1.0,Very Good,F,VVS2,62.3,57.0,8772,6.34,6.41,3.97
48244,0.58,Ideal,G,VS2,61.1,55.0,1951,5.42,5.38,3.3
1481,0.8,Ideal,I,VS1,61.9,54.1,2986,5.92,5.98,3.69
27748,1.51,Ideal,G,IF,61.7,55.0,18806,7.37,7.41,4.56
24574,1.51,Premium,G,VS2,62.5,59.0,12872,7.34,7.28,4.57
19532,1.5,Good,H,VS2,64.3,60.0,8165,7.16,7.08,4.58
8109,1.0,Very Good,D,SI2,62.3,56.0,4348,6.33,6.39,3.96
18497,1.51,Premium,H,VS2,61.2,59.0,7534,7.4,7.38,4.52
13552,1.09,Very Good,H,VS2,63.0,54.0,5551,6.61,6.54,4.14
7139,1.01,Very Good,G,SI2,62.9,56.0,4176,6.36,6.39,4.01
39470,0.41,Ideal,E,VS1,61.4,57.0,1079,4.79,4.82,2.95
31714,0.42,Ideal,I,VS1,61.5,56.0,771,4.83,4.86,2.98
6693,0.31,Premium,I,SI1,62.3,59.0,408,4.29,4.32,2.68
36016,0.35,Ideal,E,VS1,61.5,57.0,921,4.55,4.52,2.79
38707,0.37,Ideal,E,VS2,62.7,56.0,1041,4.6,4.55,2.87
35804,0.39,Ideal,E,VS1,60.8,56.0,914,4.74,4.77,2.89
43037,0.55,Ideal,I,VS2,61.8,55.0,1374,5.28,5.32,3.27
41666,0.61,Good,I,VS2,63.7,60.0,1239,5.34,5.28,3.38
40542,0.41,Premium,G,VVS1,59.7,60.0,1148,4.85,4.83,2.89
33856,0.3,Premium,E,VS2,59.2,59.0,844,4.41,4.37,2.6
20261,1.01,Ideal,F,VVS2,61.0,57.0,8688,6.52,6.46,3.96
39430,0.41,Premium,F,VS1,62.7,58.0,1076,4.77,4.74,2.98
5685,1.18,Ideal,D,I1,61.5,62.0,3886,6.88,6.73,4.19
19857,1.01,Good,E,VVS2,63.9,58.0,8415,6.31,6.37,4.05
50069,0.71,Ideal,F,SI2,61.6,56.0,2202,5.68,5.74,3.52
11113,1.14,Very Good,G,SI2,59.5,59.0,4935,6.79,6.85,4.06
22811,2.0,Fair,I,SI2,65.9,57.0,10833,7.96,7.79,5.19
5676,0.8,Ideal,F,VS1,61.6,54.0,3884,5.99,5.95,3.68
10472,1.01,Fair,F,VS2,64.8,56.0,4791,6.3,6.25,4.07
52577,0.7,Very Good,E,SI1,63.0,55.0,2537,5.61,5.66,3.55
26209,1.89,Very Good,D,SI2,62.7,58.0,15594,7.75,7.81,4.88
25483,1.5,Very Good,E,VS2,62.1,60.0,14256,7.27,7.31,4.53
11757,1.03,Premium,H,VS2,62.4,58.0,5078,6.47,6.39,4.01
14932,1.22,Premium,I,VS1,61.1,58.0,6012,6.84,6.91,4.2
14056,0.3,Very Good,G,VS1,62.3,59.0,605,4.27,4.3,2.67
20120,1.22,Premium,G,VS1,62.2,59.0,8583,6.82,6.87,4.26
34687,0.3,Ideal,F,IF,59.4,60.0,873,4.37,4.39,2.6
39166,0.44,Premium,G,VS2,60.6,58.0,1063,4.96,4.9,2.99
36011,0.39,Very Good,F,SI1,63.3,54.0,921,4.67,4.62,2.94
32901,0.3,Very Good,I,IF,63.3,56.0,810,4.26,4.21,2.68
32356,0.3,Premium,G,VVS1,60.7,59.0,789,4.33,4.37,2.64
47341,0.59,Good,E,VS2,61.3,62.0,1845,5.36,5.4,3.3
17844,1.02,Good,F,VS1,57.9,59.0,7197,6.64,6.59,3.83
2667,0.85,Premium,G,VS2,61.0,58.0,3237,6.11,6.08,3.72
35231,0.34,Good,H,VVS1,64.0,57.0,893,4.43,4.38,2.82
39596,0.34,Premium,E,VVS1,61.7,58.0,1084,4.48,4.43,2.75
47866,0.52,Premium,G,VVS2,61.2,59.0,1911,5.14,5.16,3.15
38436,0.38,Premium,F,VS2,60.9,56.0,1026,4.72,4.67,2.86
37479,0.35,Ideal,H,IF,60.5,56.0,984,4.59,4.56,2.77
20969,1.51,Very Good,I,VS2,60.4,58.0,9178,7.36,7.42,4.46
12901,1.06,Ideal,H,VS2,61.2,55.0,5373,6.61,6.57,4.03
871,0.7,Ideal,D,SI1,60.7,56.0,2872,5.72,5.75,3.48
29540,0.27,Ideal,E,VS1,61.4,57.0,704,4.17,4.23,2.58
5228,0.92,Good,I,VS2,59.6,61.0,3785,6.28,6.34,3.76
7365,1.0,Very Good,G,SI1,58.6,63.0,4218,6.56,6.58,3.85
40353,0.43,Premium,G,VVS2,62.2,55.0,1129,4.84,4.81,3.0
42448,0.53,Ideal,E,SI2,60.9,57.0,1315,5.23,5.21,3.18
17317,1.51,Very Good,J,SI1,62.9,59.0,6942,7.25,7.29,4.57
15087,1.05,Very Good,D,SI1,59.3,58.0,6063,6.68,6.74,3.98
46037,0.57,Ideal,E,SI1,62.1,56.0,1728,5.33,5.3,3.3
16408,1.01,Very Good,E,VS2,62.9,57.0,6552,6.34,6.42,4.01
14211,1.01,Very Good,E,VS2,59.3,59.0,5760,6.5,6.56,3.87
4079,0.31,Ideal,D,SI1,61.4,55.0,571,4.35,4.38,2.68
25385,1.5,Premium,F,VS2,61.5,58.0,14071,7.34,7.36,4.52
50438,0.72,Premium,I,SI1,61.5,59.0,2262,5.78,5.73,3.54
29911,0.29,Very Good,G,VS2,61.5,58.0,712,4.25,4.27,2.62
40624,0.41,Ideal,E,VS1,61.7,57.0,1153,4.8,4.76,2.95
1007,0.79,Ideal,G,SI1,62.3,57.0,2898,5.9,5.85,3.66
15576,1.0,Good,E,VS2,62.4,58.0,6248,6.33,6.4,3.97
24923,2.21,Premium,H,SI2,62.9,60.0,13369,8.27,8.23,5.19
22318,1.63,Ideal,E,SI2,61.7,57.0,10357,7.5,7.54,4.64
23370,0.23,Good,F,VVS2,64.5,55.0,425,3.83,3.86,2.48
2610,0.73,Ideal,H,VVS1,62.1,56.0,3220,5.75,5.8,3.59
51124,0.7,Premium,D,SI1,62.1,62.0,2339,5.63,5.58,3.48
31566,0.31,Ideal,D,VVS2,62.0,56.0,766,4.34,4.37,2.7
45906,0.78,Good,G,SI2,57.9,63.0,1720,6.05,6.0,3.49
26631,2.22,Good,I,SI2,63.2,57.0,16398,8.23,8.28,5.22
42463,0.5,Very Good,E,SI1,60.7,61.0,1316,5.09,5.12,3.1
40380,0.36,Ideal,D,VS1,61.7,55.0,1131,4.58,4.6,2.83
3043,0.3,Ideal,F,VS2,62.4,57.0,565,4.29,4.33,2.69
43523,0.56,Very Good,F,SI1,63.9,59.0,1425,5.16,5.22,3.32
9768,1.06,Ideal,G,SI2,61.0,57.0,4662,6.61,6.56,4.02
24080,1.51,Very Good,E,SI1,60.3,58.0,12224,7.43,7.47,4.49
16477,1.34,Premium,G,SI2,61.7,58.0,6583,7.1,7.04,4.36
20383,0.31,Good,H,VVS2,63.6,56.0,625,4.28,4.33,2.74
7424,0.92,Very Good,H,VS1,61.0,62.0,4228,6.26,6.32,3.84
36890,0.5,Good,J,SI1,59.6,60.0,959,5.15,5.18,3.08
44838,0.55,Very Good,F,VS2,62.5,56.0,1625,5.23,5.27,3.28
30240,0.33,Ideal,E,VS2,62.3,57.0,723,4.37,4.43,2.74
16166,1.03,Ideal,D,SI1,59.9,57.0,6460,6.61,6.68,3.98
51761,0.7,Premium,E,SI1,61.9,59.0,2407,5.74,5.66,3.53
33486,0.32,Ideal,F,VS2,62.6,55.0,828,4.41,4.38,2.75
50150,0.71,Good,E,SI2,57.8,60.0,2215,5.86,5.83,3.38
44549,0.54,Ideal,G,VS2,61.2,56.0,1605,5.25,5.26,3.22
3266,0.7,Ideal,D,VS2,61.4,55.0,3360,5.71,5.75,3.52
29338,0.31,Premium,H,VS1,62.4,58.0,698,4.34,4.28,2.69
2,0.21,Premium,E,SI1,59.8,61.0,326,3.89,3.84,2.31
45012,0.62,Ideal,F,SI1,62.7,54.0,1637,5.47,5.53,3.45
16871,1.0,Very Good,E,VS2,61.9,57.0,6732,6.35,6.38,3.94
32041,0.32,Ideal,E,VVS2,61.3,54.0,779,4.42,4.45,2.72
46192,0.52,Very Good,D,VS2,62.8,58.0,1749,5.11,5.14,3.22
33490,0.32,Ideal,F,VS2,62.3,56.0,828,4.4,4.37,2.73
805,0.71,Ideal,D,SI1,60.8,56.0,2863,5.8,5.77,3.52
4662,0.91,Premium,H,SI1,62.2,60.0,3669,6.22,6.16,3.85
611,0.71,Premium,F,VS1,59.0,60.0,2839,5.82,5.8,3.43
53465,0.7,Premium,E,SI1,60.7,58.0,2679,5.73,5.74,3.48
32375,0.32,Ideal,D,VS1,62.2,54.0,790,4.41,4.43,2.75
51369,0.73,Premium,I,VS2,59.7,59.0,2365,5.94,5.81,3.51
34715,0.37,Premium,D,SI1,62.3,56.0,874,4.64,4.61,2.88
51943,0.7,Good,F,VS1,63.7,57.0,2441,5.55,5.62,3.56
38527,0.34,Ideal,E,VS1,62.4,55.0,1033,4.47,4.44,2.78
47435,0.72,Ideal,J,SI1,61.7,56.0,1853,5.77,5.81,3.57
13361,0.24,Very Good,F,VS2,62.4,58.0,419,3.98,4.0,2.49
15921,1.01,Fair,D,VS2,65.3,58.0,6366,6.29,6.24,4.09
51759,0.65,Good,F,VS1,61.7,60.3,2406,5.53,5.57,3.42
37613,0.24,Very Good,E,VVS1,61.7,58.0,485,3.95,3.99,2.45
46022,0.53,Very Good,G,VS1,63.4,56.0,1727,5.15,5.1,3.25
41776,0.53,Good,E,SI1,56.7,59.0,1246,5.39,5.37,3.05
17282,1.26,Ideal,F,SI1,60.6,56.0,6922,7.05,6.98,4.25
20087,1.2,Good,E,VS2,61.8,61.0,8563,6.69,6.71,4.14
28251,0.33,Premium,F,VS2,60.8,58.0,666,4.44,4.47,2.71
46434,0.59,Very Good,H,VVS2,61.1,57.0,1771,5.39,5.48,3.32
27685,3.01,Premium,J,SI2,60.7,59.0,18710,9.35,9.22,5.64
44097,0.52,Ideal,E,SI1,61.6,55.0,1555,5.16,5.19,3.19
5873,0.85,Ideal,E,VS2,59.3,57.0,3924,6.19,6.22,3.68
19416,1.24,Ideal,H,VVS2,62.0,56.0,8069,6.92,6.86,4.27
37169,0.32,Ideal,D,VS2,61.7,54.0,972,4.43,4.38,2.72
48940,0.52,Very Good,G,VVS1,61.9,61.0,2045,5.11,5.13,3.17
28886,0.3,Ideal,G,VVS1,61.7,57.0,684,4.31,4.34,2.67
5174,0.71,Ideal,E,VS2,61.9,55.0,3773,5.68,5.72,3.53
9901,1.07,Ideal,J,VS2,61.7,58.0,4686,6.58,6.55,4.05
43960,0.31,Ideal,F,SI1,62.3,56.0,516,4.32,4.35,2.7
36750,0.33,Ideal,F,VVS1,61.9,55.0,955,4.42,4.44,2.74
20743,1.51,Ideal,J,SI1,62.0,55.0,8981,7.42,7.31,4.57
23617,1.13,Ideal,E,VVS1,61.5,56.0,11641,6.68,6.71,4.12
41418,0.47,Good,G,VS2,60.1,60.3,1226,5.02,5.07,3.03
10494,1.02,Premium,H,SI2,62.6,58.0,4798,6.44,6.4,4.02
31746,0.44,Premium,G,SI1,61.1,59.0,772,4.86,4.9,2.98
30448,0.3,Ideal,E,VVS2,62.8,55.0,731,4.28,4.32,2.7
13804,1.03,Fair,E,SI1,65.1,58.0,5624,6.35,6.24,4.1
45511,0.55,Ideal,F,VS1,60.3,57.0,1682,5.32,5.37,3.23
50605,0.7,Premium,G,SI1,61.6,58.0,2285,5.71,5.65,3.5
28707,0.38,Ideal,H,VS2,61.9,56.0,680,4.63,4.68,2.88
41246,0.58,Ideal,F,SI2,62.6,57.0,1208,5.27,5.33,3.32
18179,1.52,Good,J,VS2,63.3,56.0,7370,7.27,7.33,4.62
2021,0.78,Ideal,I,VS1,60.7,56.0,3105,5.97,6.03,3.64
34384,0.41,Ideal,I,VVS1,61.3,56.0,863,4.8,4.85,2.96
2560,0.8,Ideal,D,SI2,61.9,54.0,3210,5.95,6.0,3.7
20347,1.14,Ideal,G,VVS2,62.3,55.0,8743,6.64,6.72,4.18
24370,0.41,Ideal,J,VS2,61.8,55.0,637,4.78,4.81,2.96
3273,1.0,Ideal,E,I1,63.0,57.0,3360,6.35,6.32,3.99
14519,1.01,Premium,G,VS2,63.0,56.0,5864,6.41,6.35,4.02
40885,0.57,Premium,J,VS2,60.2,62.0,1176,5.4,5.33,3.23
51082,0.72,Very Good,F,SI1,63.1,55.0,2333,5.75,5.7,3.61
13563,1.96,Fair,F,I1,66.6,60.0,5554,7.59,7.56,5.04
12286,1.01,Very Good,E,SI1,62.0,61.0,5216,6.38,6.42,3.97
27449,2.32,Ideal,H,SI1,62.6,57.0,18080,8.46,8.52,5.32
31886,0.3,Premium,G,VS1,61.4,58.0,776,4.35,4.32,2.66
20207,1.28,Very Good,H,VS1,61.2,55.0,8645,6.98,7.04,4.29
26459,2.01,Good,I,VS2,63.6,57.0,16003,7.87,7.95,5.03
2469,0.75,Ideal,E,VS2,60.2,57.0,3192,5.93,5.9,3.56
31481,0.34,Very Good,H,VS1,63.1,57.0,765,4.44,4.4,2.79
30014,0.38,Ideal,E,VS2,61.5,56.0,717,4.65,4.69,2.87
47502,0.7,Good,H,SI1,64.2,58.0,1865,5.62,5.59,3.6
8334,1.0,Very Good,H,SI2,63.7,58.0,4395,6.31,6.35,4.03
14475,1.05,Ideal,F,SI1,61.3,54.0,5842,6.58,6.61,4.04
14999,1.15,Premium,D,SI1,61.7,58.0,6041,6.76,6.69,4.15
38271,0.23,Ideal,G,VS1,61.6,55.0,384,3.96,3.99,2.45
34654,0.31,Ideal,E,VS2,61.8,56.0,872,4.36,4.34,2.69
29776,0.3,Ideal,I,VVS1,62.3,55.0,709,4.29,4.28,2.67
6090,1.02,Very Good,F,SI2,59.6,59.0,3974,6.51,6.54,3.89
14578,1.2,Ideal,I,VS2,62.5,56.0,5884,6.66,6.74,4.19
1883,0.9,Fair,I,VVS2,67.0,56.0,3074,5.91,5.83,3.93
31497,0.34,Ideal,G,VS2,61.5,57.0,765,4.51,4.47,2.76
23230,1.1,Premium,D,VVS2,61.7,56.0,11233,6.65,6.64,4.1
18791,1.12,Very Good,G,VS1,62.2,59.0,7687,6.58,6.61,4.1
28601,0.3,Very Good,E,SI1,63.1,53.0,675,4.32,4.27,2.71
48168,0.53,Ideal,F,VVS2,62.3,56.0,1943,5.2,5.24,3.25
19476,1.26,Premium,G,VS2,60.1,61.0,8113,7.04,6.97,4.21
14207,1.31,Premium,I,VS1,61.9,56.0,5759,7.07,6.98,4.35
2182,0.71,Ideal,D,VS1,62.2,55.0,3136,5.74,5.71,3.56
28439,0.3,Ideal,D,SI1,61.3,57.0,670,4.34,4.37,2.67
16247,1.01,Premium,G,VS1,60.8,58.0,6499,6.44,6.51,3.94
44957,0.58,Very Good,I,VVS1,63.0,57.0,1636,5.29,5.34,3.35
9109,1.04,Ideal,E,SI1,62.0,57.0,4530,6.47,6.5,4.02
13778,1.27,Premium,J,VS1,62.6,59.0,5618,6.92,6.88,4.32
23572,1.51,Ideal,H,VS1,62.6,56.0,11580,7.28,7.32,4.57
19719,1.5,Very Good,I,SI1,63.1,59.0,8291,7.16,7.23,4.54
40029,0.5,Ideal,I,VS2,62.4,55.0,1110,5.09,5.11,3.18
8102,1.01,Very Good,J,SI1,61.9,58.0,4346,6.36,6.4,3.95
20056,0.31,Very Good,F,VS2,61.4,62.0,625,4.32,4.34,2.66
32799,0.39,Ideal,I,VVS1,60.8,56.0,805,4.76,4.78,2.9
